"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ftype","length_bp","gene","EC_number","COG","product"
"PHJJKLOP_01106",7.17611829887955,-1.64121003591655,0.747178523672097,-2.19654337473543,0.0280530741429386,0.0370984558233031,"CDS",894,"","","","hypothetical protein"
"PHJJKLOP_01109",6079.88386650452,-2.41430636622099,0.0721303349310524,-33.4714426118881,1.25512848945323e-245,1.73974754510323e-244,"CDS",867,"glcU_1","","COG4975","putative glucose uptake protein GlcU"
"PHJJKLOP_01110",4281.97237472472,-2.44693515104505,0.0865244789772464,-28.2802644981952,6.0441708208461e-176,5.70859540618714e-175,"CDS",1377,"yhdG","","COG0531","putative amino acid permease YhdG"
"PHJJKLOP_01113",1316.78777347052,-1.23186698736881,0.0934378201278009,-13.1838155650881,1.08748538841708e-39,3.55839481193523e-39,"CDS",564,"act","3.-.-.-","","Methanol dehydrogenase activator"
"PHJJKLOP_01114",376.680614118516,-1.09017541977456,0.107729835676521,-10.1195310744557,4.52578689189405e-24,1.18033152912289e-23,"CDS",285,"","","","hypothetical protein"
"PHJJKLOP_01121",1971.82981995785,-1.43840908886752,0.0660310367594552,-21.7838331708694,3.30251787681837e-105,2.11276464170816e-104,"CDS",1137,"iscS_1","2.8.1.7","","Cysteine desulfurase IscS"
"PHJJKLOP_01132",1168.38571227361,-1.4869733560334,0.0824764535037484,-18.0290651799888,1.15223249088637e-72,5.59122216809368e-72,"CDS",948,"yfdH","2.4.1.-","COG0463","Prophage bactoprenol glucosyl transferase "
"PHJJKLOP_01134",719.267651537956,-2.66766835986282,0.101466483690015,-26.2911284874392,2.42238146755068e-152,2.02586874688456e-151,"CDS",1044,"","","","hypothetical protein"
"PHJJKLOP_01135",113.568163291057,-1.11910108483313,0.190571783382235,-5.87233358985006,4.29702965157019e-09,7.8783262564612e-09,"CDS",966,"","","","hypothetical protein"
"PHJJKLOP_01140",1249.56955973339,-2.35339805476955,0.0843382981664476,-27.9042630208751,2.36848977582589e-171,2.19543603369124e-170,"CDS",1044,"metN2","3.6.3.-","COG1135","Methionine import ATP-binding protein MetN 2"
"PHJJKLOP_01141",1366.21590852732,-1.49228975249958,0.0854014012446212,-17.473832170799,2.2674059978808e-68,1.05577193742692e-67,"CDS",687,"metP_1","","COG2011","Methionine import system permease protein MetP"
"PHJJKLOP_01153",5.96929111928939,-1.66401627411596,0.796157652073751,-2.09005875881705,0.0366125217496291,0.0478680742875063,"CDS",216,"","","","hypothetical protein"
"PHJJKLOP_01154",45.3541589488174,-1.30506746973798,0.294998677792784,-4.42397735306021,9.69001825577337e-06,1.59143799549015e-05,"CDS",366,"","","","hypothetical protein"
"PHJJKLOP_01155",13.8006430442066,-1.44249952646991,0.511460274761454,-2.82035496724099,0.00479705525722367,0.00676832395858985,"CDS",327,"","","","hypothetical protein"
"PHJJKLOP_01156",39.9034087242269,-2.08535332550071,0.330951143393911,-6.30109116444005,2.95557481822761e-10,5.62912913853274e-10,"CDS",726,"","","","hypothetical protein"
"PHJJKLOP_01165",8160.90641815861,-2.6125502523074,0.0618604988995323,-42.2329321422133,0,0,"CDS",912,"prsA_2","5.2.1.8","","Foldase protein PrsA"
"PHJJKLOP_01184",1843.57115937523,-4.89496648324393,0.106296251745577,-46.0502266341449,0,0,"CDS",576,"yvdD","","COG1611","LOG family protein YvdD"
"PHJJKLOP_01185",2609.16939987777,-4.16633268256173,0.078654939641955,-52.969752459633,0,0,"CDS",441,"","","","hypothetical protein"
"PHJJKLOP_01186",3282.77446807345,-3.70786204398157,0.0730823788614243,-50.7353770053416,0,0,"CDS",702,"","2.7.1.113","COG1428","Deoxyguanosine kinase"
"PHJJKLOP_01189",436.181062831758,-1.12648860116787,0.110322723185688,-10.2108483967699,1.77307650501057e-24,4.66894551979036e-24,"CDS",972,"rbsR","","COG1609","Ribose operon repressor"
"PHJJKLOP_01190",498.773283540143,-1.00151857034551,0.0966312471301287,-10.364334520042,3.60257341331177e-25,9.58764871062706e-25,"CDS",1398,"gmuD_1","3.2.1.86","COG2723","6-phospho-beta-glucosidase GmuD"
"PHJJKLOP_01191",669.093787094739,-1.69400796459813,0.0964042705377694,-17.5719182889772,4.04268465821629e-69,1.90911638276019e-68,"CDS",624,"","","","hypothetical protein"
"PHJJKLOP_01195",2158.67463345148,-2.24895104683127,0.0756264094586041,-29.7376414262042,2.50557095845563e-194,2.66963681481002e-193,"CDS",2649,"mgtA","7.2.2.14","COG0474","Magnesium-transporting ATPase, P-type 1"
"PHJJKLOP_01196",3351.46146668213,-1.64707873264359,0.0695857286575619,-23.6697777607392,7.38606064644129e-124,5.22786420223291e-123,"CDS",672,"","3.1.3.-","COG0637","Phosphorylated carbohydrates phosphatase"
"PHJJKLOP_01217",144.695095003616,-1.08733379446962,0.171559484736029,-6.33794043006512,2.3285681842904e-10,4.45193687341345e-10,"CDS",321,"gdx","","COG2076","Guanidinium exporter"
"PHJJKLOP_01218",2794.25253544696,-1.2665610839295,0.0635165766469332,-19.9406383465827,1.80743539424423e-88,1.00212251303097e-87,"CDS",687,"","","","hypothetical protein"
"PHJJKLOP_01221",972.611489793912,-2.16813749774615,0.0857584877306165,-25.2818998459567,5.05222977243845e-141,4.02297232411722e-140,"CDS",1278,"","","","hypothetical protein"
"PHJJKLOP_01222",1481.94220366545,-1.97004282215104,0.0723858676895693,-27.2158486874769,4.21742139074195e-163,3.74687229788766e-162,"CDS",750,"pnuC","","COG3201","Nicotinamide riboside transporter PnuC"
"PHJJKLOP_01223",341.547613720545,-1.34941666041191,0.115264434905009,-11.7071381256845,1.17167990206008e-31,3.3828443845399e-31,"CDS",381,"","","","hypothetical protein"
"PHJJKLOP_01230",4401.33757142068,-1.67503581010395,0.0587345287701781,-28.5187579636194,6.85771696360775e-179,6.62322728678761e-178,"CDS",981,"pta","2.3.1.8","COG0280","Phosphate acetyltransferase"
"PHJJKLOP_01236",4063.86744751239,-1.24687709995992,0.0676295366297373,-18.4368718476723,6.64776582569823e-76,3.35074257275093e-75,"CDS",936,"murB","1.3.1.98","COG0812","UDP-N-acetylenolpyruvoylglucosamine reductase"
"PHJJKLOP_01248",333.439483814652,-2.20829781879529,0.128703460431713,-17.1580298726074,5.47392310288168e-66,2.47566854532141e-65,"CDS",543,"","","","hypothetical protein"
"PHJJKLOP_01253",5877.32573976179,-1.12762112317744,0.0578529566151808,-19.4911580868375,1.30494201920012e-84,7.02697195231144e-84,"CDS",2619,"dgaR_1","","","Transcriptional regulatory protein DagR"
"PHJJKLOP_01258",209.036238378267,-1.01630953844155,0.136759034689319,-7.43138865194787,1.07463444238506e-13,2.25312011239556e-13,"CDS",2100,"","","","hypothetical protein"
"PHJJKLOP_01259",152.693726508101,-1.63264186428332,0.169767658392036,-9.61691926334482,6.78323347117926e-22,1.69807700775173e-21,"CDS",1119,"","","","hypothetical protein"
"PHJJKLOP_01260",142.637143796056,-1.4993020481125,0.181826559393027,-8.24578132654255,1.64084498033034e-16,3.69375178278874e-16,"CDS",879,"gmuE_3","2.7.1.4","COG1940","Putative fructokinase"
"PHJJKLOP_01262",39.1154808673158,-2.5130746472877,0.356555151311867,-7.04820737560903,1.81237404439488e-12,3.71406426346219e-12,"CDS",108,"","","","hypothetical protein"
"PHJJKLOP_01263",122.121889926693,-1.40897744495449,0.182300967561907,-7.72885335606361,1.08519593675427e-14,2.33746520477863e-14,"CDS",1068,"","","","hypothetical protein"
"PHJJKLOP_01264",30.1173591507087,-1.09702539413015,0.347932158747639,-3.15298648471825,0.00161609288965563,0.00233860904380326,"CDS",204,"","","","hypothetical protein"
"PHJJKLOP_01271",4277.16268159936,-2.31469866801439,0.0610039799039117,-37.9434042116647,0,0,"CDS",1611,"pyrG","6.3.4.2","COG0504","CTP synthase"
"PHJJKLOP_01272",118516.930857753,-2.22991621778528,0.061065543180539,-36.5167670938844,6.00982878402356e-292,9.72617696181975e-291,"CDS",870,"fba","4.1.2.13","COG0191","Fructose-bisphosphate aldolase"
"PHJJKLOP_01275",16109.9723169021,-2.10291720087934,0.0757515086891995,-27.7607302780911,1.29317537556238e-169,1.18402662826721e-168,"CDS",264,"rpmE2","","COG0254","50S ribosomal protein L31 type B"
"PHJJKLOP_01281",255.18897551901,-1.95757350604978,0.153852528702202,-12.7237005628869,4.36679052557343e-37,1.37189620499127e-36,"CDS",1209,"yfcJ","","","putative MFS-type transporter YfcJ"
"PHJJKLOP_01282",22.3381196865699,-4.08253354792887,0.635903052449528,-6.4200565356665,1.36223744500684e-10,2.6161250226751e-10,"CDS",279,"","","","hypothetical protein"
"PHJJKLOP_01295",945.80560208658,-1.0131784950817,0.0791173080732802,-12.806028412181,1.51702581484957e-37,4.82162981917155e-37,"CDS",873,"rsmI","2.1.1.198","","Ribosomal RNA small subunit methyltransferase I"
"PHJJKLOP_01297",1019.89775323059,-1.06279585209945,0.0909635949272375,-11.6837494488821,1.54334335562889e-31,4.45160886970414e-31,"CDS",603,"","","","hypothetical protein"
"PHJJKLOP_01301",1599.27287789785,-2.23162447023124,0.0834846082731977,-26.7309689341585,2.05546224607893e-157,1.763339244917e-156,"CDS",1074,"dltA","6.2.1.54","COG1020","D-alanine--D-alanyl carrier protein ligase"
"PHJJKLOP_01302",2037.83245862733,-1.46918679036249,0.07624123757725,-19.2702379584783,9.54959748322483e-83,5.09652314880127e-82,"CDS",1206,"","","","hypothetical protein"
"PHJJKLOP_01303",820.136025561813,-1.69710984544391,0.0992737442334954,-17.0952537203819,1.60993849887311e-65,7.22662048819503e-65,"CDS",234,"dltC","","COG0236","D-alanyl carrier protein"
"PHJJKLOP_01305",787.649183923558,-1.07641348142929,0.0912720769413997,-11.7934588266287,4.21852732550206e-32,1.22743156584579e-31,"CDS",267,"","","","hypothetical protein"
"PHJJKLOP_01310",1102.70743642186,-1.53655370757997,0.0795909614387292,-19.3056306872589,4.81637294609452e-83,2.58426892483996e-82,"CDS",1845,"","","","hypothetical protein"
"PHJJKLOP_01311",128.948684365029,-1.47731579875203,0.180119404034406,-8.20186923597547,2.36677667861658e-16,5.30796207923449e-16,"CDS",390,"","","","hypothetical protein"
"PHJJKLOP_01312",1800.19074119286,-1.26171965250695,0.0699946469973132,-18.0259449348375,1.21911309798352e-72,5.90618869799783e-72,"CDS",684,"trmR","2.1.1.-","COG4122","tRNA 5-hydroxyuridine methyltransferase"
"PHJJKLOP_01314",127.545543719207,-1.79105777620002,0.183904014513573,-9.73909014948577,2.05384978351605e-22,5.19799345042016e-22,"CDS",360,"","","","hypothetical protein"
"PHJJKLOP_01315",2654.69225010218,-2.94028869544367,0.0754616572220545,-38.9640090568319,0,0,"CDS",1632,"dauA","","COG0659","C4-dicarboxylic acid transporter DauA"
"PHJJKLOP_01317",37348.5460474176,-2.42764131197328,0.05991611073053,-40.5173380310261,0,0,"CDS",309,"rplU","","COG0261","50S ribosomal protein L21"
"PHJJKLOP_01318",13100.309992558,-2.15686616470333,0.0623363492274137,-34.6004568993078,2.48679256383558e-262,3.64973379221752e-261,"CDS",345,"","","","hypothetical protein"
"PHJJKLOP_01319",39354.1120318503,-1.74637426711629,0.0661226713638283,-26.4111269417289,1.02091656925099e-153,8.61020903757033e-153,"CDS",294,"rpmA","","","50S ribosomal protein L27"
"PHJJKLOP_01345",2883.06152504826,-1.14143700073795,0.0650445817131902,-17.5485331856087,6.10360690860199e-69,2.86429452732827e-68,"CDS",1362,"murD","6.3.2.9","","UDP-N-acetylmuramoylalanine--D-glutamate ligase"
"PHJJKLOP_01354",7912.63978075124,-2.19343705551435,0.0549624681664924,-39.9079067713988,0,0,"CDS",2799,"ileS","6.1.1.5","COG0060","Isoleucine--tRNA ligase"
"PHJJKLOP_01356",1123.07973307166,-1.40693831995228,0.0926402040731248,-15.1871245754352,4.30389087491081e-52,1.67348691941337e-51,"CDS",648,"dtxR","","","Diphtheria toxin repressor"
"PHJJKLOP_01463",2721.66497312192,-1.4531959428067,0.0734990987238563,-19.7716158162226,5.22746495733454e-87,2.87702758865067e-86,"CDS",621,"azoR","1.7.1.17","COG1182","FMN-dependent NADH-azoreductase"
"PHJJKLOP_01465",312.112591732638,-1.61231759258319,0.12562165098894,-12.8347110541092,1.04793210838884e-37,3.3342281960852e-37,"CDS",651,"","","","hypothetical protein"
"PHJJKLOP_01466",690.305796100903,-1.0256780075494,0.0940509016492241,-10.9055627278813,1.0842034382849e-27,2.97807806809632e-27,"CDS",1728,"","","COG1132","putative ABC transporter ATP-binding protein"
"PHJJKLOP_01476",34.5759099814616,-1.78206321293417,0.341246997324499,-5.22220921182075,1.76801057171547e-07,3.08294912738271e-07,"CDS",1128,"","","","hypothetical protein"
"PHJJKLOP_01477",22.5459787508608,-1.28401190792093,0.396620713813803,-3.23737985233852,0.00120632724144362,0.00176440828572653,"CDS",678,"natA_1","7.2.2.4","COG4555","ABC transporter ATP-binding protein NatA"
"PHJJKLOP_01482",2293.01370534761,-1.1316390885051,0.0662644050941157,-17.0776314508192,2.17781545260109e-65,9.73190964938455e-65,"CDS",1353,"murT","6.3.5.13","COG0769","Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT"
"PHJJKLOP_01492",1491.11639405095,-1.58983292751237,0.0762130287869412,-20.8603824413914,1.22686608228298e-96,7.31720527959209e-96,"CDS",597,"tdk","2.7.1.21","","Thymidine kinase"
"PHJJKLOP_01493",4504.65978873201,-1.00309942550946,0.0615323267834048,-16.3019908062374,9.55291898058527e-60,4.06848356015253e-59,"CDS",1074,"prfA","","COG0216","Peptide chain release factor 1"
"PHJJKLOP_01494",939.57689855613,-1.86595915901586,0.0861463456734943,-21.6603402550362,4.85634066216915e-104,3.06748606382583e-103,"CDS",840,"prmC","2.1.1.297","COG2890","Release factor glutamine methyltransferase"
"PHJJKLOP_01495",1648.14015759303,-1.84512803954246,0.0771216826395992,-23.9248934461792,1.68709516421675e-126,1.22008766223791e-125,"CDS",1026,"ywlC","2.7.7.87","COG0009","Threonylcarbamoyl-AMP synthase"
"PHJJKLOP_01503",93.0276245067351,-1.81101310341669,0.218826539864499,-8.27602129311234,1.27359233397505e-16,2.87783807390287e-16,"CDS",633,"","","","hypothetical protein"
"PHJJKLOP_01505",4589.03113649543,-1.20228434701496,0.0609455681976128,-19.727182510082,1.25999899139424e-86,6.8840090880189e-86,"CDS",2166,"cna","","","Collagen adhesin"
"PHJJKLOP_01512",2440.15554550725,-1.19949133736818,0.0682676599970723,-17.5704182246707,4.1510100886119e-69,1.95718491422111e-68,"CDS",1068,"rlmN","2.1.1.192","","putative dual-specificity RNA methyltransferase RlmN"
"PHJJKLOP_01542",31.3044499124509,-1.28798030075279,0.364478381348571,-3.53376322619535,0.000409687912632416,0.000614531868948625,"CDS",1050,"nodM","2.6.1.16","","Glutamine--fructose-6-phosphate aminotransferase [isomerizing]"
"PHJJKLOP_01548",54.2693875065691,-3.25167829270569,0.339712363050033,-9.57185738991425,1.05002052685371e-21,2.61761986461282e-21,"CDS",615,"","","","hypothetical protein"
"PHJJKLOP_01561",87.2306998562296,-1.98737441099367,0.235938874821575,-8.42325967900199,3.66151695261401e-17,8.36838301994378e-17,"CDS",1482,"","","","hypothetical protein"
"PHJJKLOP_01562",58.6385306283178,-2.32306922745385,0.281509365198906,-8.25219163068497,1.55515784669902e-16,3.50613147064524e-16,"CDS",534,"","","","hypothetical protein"
"PHJJKLOP_01563",1152.34617161964,-1.75856368274114,0.080953444348656,-21.7231483711456,1.23984243183557e-104,7.88129138198659e-104,"CDS",1371,"rsmF","2.1.1.-","COG0144","Ribosomal RNA small subunit methyltransferase F"
"PHJJKLOP_01589",1321.50364136223,-1.14331090391089,0.077862894487843,-14.6836424645041,8.20612349878268e-49,3.06730758493825e-48,"CDS",969,"ansA","3.5.1.1","COG0252","L-asparaginase"
"PHJJKLOP_01594",1732.82845277587,-1.34688470438707,0.0699953019353487,-19.24250152719,1.63141803957274e-82,8.67578261186641e-82,"CDS",1143,"iscS_2","2.8.1.7","COG1104","Cysteine desulfurase IscS"
"PHJJKLOP_01601",208.902300389214,-1.67552349610448,0.144071764008691,-11.6297840012801,2.90832551553879e-31,8.34853939935103e-31,"CDS",693,"","","","hypothetical protein"
"PHJJKLOP_01635",2055.61170295326,-1.50991789669599,0.0679151857643698,-22.2324047221872,1.66947633930596e-109,1.09374445511642e-108,"CDS",726,"endA","3.1.30.-","","DNA-entry nuclease"
"PHJJKLOP_01646",8.48582171605299,-1.57501389392262,0.664979067191807,-2.3685165016906,0.017859583658464,0.0239998175374511,"CDS",363,"","","","hypothetical protein"
"PHJJKLOP_01649",44.2634684196058,-1.02300281068269,0.280514244711577,-3.64688364305541,0.000265440049361428,0.000402801575158701,"CDS",408,"","","","hypothetical protein"
"PHJJKLOP_01652",12.6136646940956,-1.91542379653862,0.583880382973732,-3.28050719358522,0.00103620622329444,0.0015222774448202,"CDS",1695,"","","","hypothetical protein"
"PHJJKLOP_01654",34.0369593397543,-1.07016155261734,0.319262585019928,-3.35197922597332,0.000802360392479259,0.00118630469880637,"CDS",1176,"","","","hypothetical protein"
"PHJJKLOP_01655",199.537333069178,-1.2638739151462,0.141939789682058,-8.9042960960929,5.37258688015283e-19,1.27158301337372e-18,"CDS",1392,"","","","hypothetical protein"
"PHJJKLOP_01656",74.1444393354967,-1.26949940392361,0.231038754231881,-5.49474657679935,3.91271879310159e-08,6.97717693064095e-08,"CDS",285,"","","","hypothetical protein"
"PHJJKLOP_01676",912.645978825247,-1.14290975093242,0.088111527590545,-12.9711716751017,1.7828404914645e-38,5.72114086971565e-38,"CDS",438,"zapA","","","Cell division protein ZapA"
"PHJJKLOP_01695",124.556055878568,-1.23988610701964,0.177701652946807,-6.97734706716987,3.00805970926382e-12,6.11829535973904e-12,"CDS",1395,"hisC","2.6.1.9","","Histidinol-phosphate aminotransferase"
"PHJJKLOP_01696",85.5279204645096,-2.18206339026335,0.232163776884653,-9.39881069968758,5.51832705155672e-21,1.35982478949472e-20,"CDS",972,"lhpI","1.5.1.49","COG2423","Delta(1)-pyrroline-2-carboxylate reductase"
"PHJJKLOP_01704",13085.6241619546,-1.15358692159033,0.064539961332218,-17.8739946194307,1.88034564647872e-71,9.00760778489167e-71,"CDS",621,"rpoE","","","putative DNA-directed RNA polymerase subunit delta"
"PHJJKLOP_01710",4584.18450942502,-1.64529480673352,0.0706437474477817,-23.290027301421,5.59500115989753e-120,3.89568220296121e-119,"CDS",1038,"cggR","","COG2390","Central glycolytic genes regulator"
"PHJJKLOP_01711",109599.509360809,-1.30436813572592,0.0708323104830039,-18.4148748901662,9.98197396482072e-76,5.02286219339046e-75,"CDS",1002,"gap_1","1.2.1.12","","Glyceraldehyde-3-phosphate dehydrogenase"
"PHJJKLOP_01713",42833.1414780503,-1.42862682763746,0.0632578243149384,-22.58419164916,6.19824796254336e-113,4.1702369437876e-112,"CDS",756,"tpiA","5.3.1.1","COG0149","Triosephosphate isomerase"
"PHJJKLOP_01741",361.309726280951,-1.6298653044374,0.123747956305922,-13.1708462352958,1.29142000312061e-39,4.21647926864024e-39,"CDS",237,"","","","hypothetical protein"
"PHJJKLOP_01749",59.5891964205747,-1.25214057881023,0.249278503610563,-5.02305879036564,5.08549691434313e-07,8.72049127236158e-07,"CDS",1314,"comFA","3.6.4.12","COG4098","ComF operon protein 1"
"PHJJKLOP_01750",69.8425141390428,-1.26814232440976,0.233605726319745,-5.42855838505431,5.68110616677261e-08,1.00765591607329e-07,"CDS",720,"","","","hypothetical protein"
"PHJJKLOP_01778",1945.4597072987,-2.6717585887036,0.0752096366502977,-35.5241523254058,2.08337970034428e-276,3.19878913991321e-275,"CDS",903,"nfo","3.1.21.2","COG0648","putative endonuclease 4"
"PHJJKLOP_01794",406.156132068853,-1.27755286892815,0.117725796019895,-10.8519365518858,1.95244174229808e-27,5.3384571474342e-27,"CDS",429,"zur","","COG0735","Zinc-specific metallo-regulatory protein"
"PHJJKLOP_01804",1547.06502583451,-3.26205736656579,0.0821785055586168,-39.6947759562141,0,0,"CDS",918,"glyQ","6.1.1.14","COG0752","Glycine--tRNA ligase alpha subunit"
"PHJJKLOP_01805",7345.28717372099,-2.0149312239591,0.0595522420213114,-33.8346828862973,6.09717748665183e-251,8.65163478437705e-250,"CDS",2076,"glyS","6.1.1.14","COG0751","Glycine--tRNA ligase beta subunit"
"PHJJKLOP_01806",797.232692561178,-1.48519360900805,0.085624607414519,-17.345406348178,2.13661945121989e-67,9.8719732051734e-67,"CDS",780,"","","","hypothetical protein"
"PHJJKLOP_01807",2259.62755693555,-1.04148011691515,0.0692740417168956,-15.0342046039612,4.3828101095496e-51,1.68017073853925e-50,"CDS",945,"tagU_2","2.7.8.-","COG1316","Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU"
"PHJJKLOP_01810",760.337597510885,-1.54106765309414,0.0892802137143001,-17.2610211040222,9.24613490427985e-67,4.21995852186187e-66,"CDS",765,"ywqE","3.1.3.48","COG4464","Tyrosine-protein phosphatase YwqE"
"PHJJKLOP_01811",1466.88928499129,-1.22511730435896,0.0712085273895085,-17.2046431694565,2.45081808157141e-66,1.11346727408571e-65,"CDS",1818,"pglF","4.2.1.135","COG1086","UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase"
"PHJJKLOP_01816",912.618466863651,-1.5185900952937,0.0890900103231238,-17.0455709881037,3.7704393195023e-65,1.67239930705035e-64,"CDS",1101,"pglA","2.4.1.290","","N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase"
"PHJJKLOP_01817",416.822434756241,-1.83357462445845,0.114579760713247,-16.0026047623476,1.22539137224347e-57,5.13121925663911e-57,"CDS",246,"","","","hypothetical protein"
"PHJJKLOP_01818",776.165776107663,-1.51800120942896,0.0882245245608656,-17.2061137986831,2.38938076972674e-66,1.08720456300332e-65,"CDS",1002,"","","","hypothetical protein"
"PHJJKLOP_01819",477.246817729018,-1.28452124164161,0.106464378725195,-12.0652678109098,1.61137329391605e-33,4.7909152353373e-33,"CDS",975,"","","","hypothetical protein"
"PHJJKLOP_01820",774.222836190468,-1.14844061278117,0.0911907682578529,-12.5938253917744,2.28333656625588e-36,7.12858152176236e-36,"CDS",1080,"pglH_2","2.4.1.292","COG0438","GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase"
"PHJJKLOP_01822",392.205946346821,-1.12020554901284,0.119785650453355,-9.35175077125833,8.62087127466347e-21,2.10873272845935e-20,"CDS",696,"","","","hypothetical protein"
"PHJJKLOP_01832",3465.88711713033,-2.04896715791036,0.0641521050585362,-31.9392038038466,7.62999781278889e-224,9.47892674335682e-223,"CDS",951,"yidC","","","Membrane protein insertase YidC"
"PHJJKLOP_01837",393.457778214435,-1.07511507563432,0.117006542776997,-9.18850390856673,3.98342821572155e-20,9.64917805652938e-20,"CDS",1269,"eriC","","COG0038","Chloride/fluoride channel protein"
"PHJJKLOP_01839",5113.07867901836,-1.09172243495141,0.0581629788933749,-18.7700571002866,1.3274273289664e-78,6.78211164321739e-78,"CDS",1308,"dacA","3.4.16.4","COG1686","D-alanyl-D-alanine carboxypeptidase DacA"
"PHJJKLOP_01853",6202.65632175828,-1.13694150571251,0.0693759220185162,-16.388128224214,2.32494020863269e-60,9.94410140663753e-60,"CDS",1467,"ycaM","","COG0531","Inner membrane transporter YcaM"
"PHJJKLOP_01874",171.897049966466,-1.71414612249467,0.158363313250326,-10.8241365207175,2.64560993845574e-27,7.2205616734152e-27,"CDS",417,"","","","hypothetical protein"
"PHJJKLOP_01882",331.719727639098,-1.66406463823846,0.131318271171105,-12.671996237829,8.45353653313264e-37,2.65025009216745e-36,"CDS",483,"","","","hypothetical protein"
"PHJJKLOP_01886",577.508001622311,-1.32071589608304,0.0971093744998083,-13.6002924834579,3.98835270221819e-42,1.36470034176471e-41,"CDS",2472,"ctpE_1","7.2.2.10","COG0474","Calcium-transporting ATPase CtpE"
"PHJJKLOP_01895",11745.6314181966,-2.06277232077347,0.0927652502838547,-22.2364766381974,1.52468957348253e-109,1.00327924901246e-108,"CDS",276,"rpsP","","COG0228","30S ribosomal protein S16"
"PHJJKLOP_01896",2066.36913165156,-2.63491575535467,0.0965102794276664,-27.3019182099614,4.02490320377949e-164,3.58647624765351e-163,"CDS",252,"","","","hypothetical protein"
"PHJJKLOP_01900",10721.3621721911,-1.81348417961899,0.0895087624071258,-20.2604094934355,2.87561191842309e-91,1.6244494497658e-90,"CDS",348,"rplS","","COG0335","50S ribosomal protein L19"
"PHJJKLOP_01901",160.903409123085,-1.64540730424181,0.165795332239437,-9.92432827882975,3.26292271662832e-23,8.38557134213321e-23,"CDS",663,"","","","hypothetical protein"
"PHJJKLOP_01918",35.1581696881077,-1.19462554455267,0.324527236976711,-3.68112567586553,0.000232206506911374,0.000354165196990653,"CDS",2346,"","","","hypothetical protein"
"PHJJKLOP_01920",25.2806009371392,-1.17101321159763,0.385247566225598,-3.03963818141786,0.00236862517355706,0.0033931405596315,"CDS",2130,"","","","hypothetical protein"
"PHJJKLOP_01923",35.9002859318716,-1.49148388615081,0.338319349227527,-4.40850897105433,1.04084709781375e-05,1.70196406928147e-05,"CDS",729,"","","","IS21 family transposase ISCth15"
"PHJJKLOP_01927",373.684062125748,-3.37617273976158,0.145078312557078,-23.2713813681372,8.64310590784952e-120,6.00405083250614e-119,"CDS",480,"","","","hypothetical protein"
"PHJJKLOP_01928",277.488242590211,-1.86933988127228,0.129755884755808,-14.406590381548,4.70364444484561e-47,1.71531199365015e-46,"CDS",291,"","","","IS3 family transposase ISEfa8"
"PHJJKLOP_01929",599.403567897682,-1.97308800889894,0.0993362202708319,-19.8627248300718,8.55413105777227e-88,4.73402373141778e-87,"CDS",837,"","","","IS3 family transposase ISEfa8"
"PHJJKLOP_01959",555.375013689309,-1.19187941204554,0.0942019170313643,-12.6523902018757,1.08522230369462e-36,3.39160289902055e-36,"CDS",495,"","","","hypothetical protein"
"PHJJKLOP_01969",1442.0151488032,-2.7041052183293,0.0821443484741559,-32.9189441338142,1.17758444604063e-237,1.55316644557076e-236,"CDS",1356,"alsS_1","2.2.1.6","COG0028","Acetolactate synthase"
"PHJJKLOP_01970",273.344928406167,-2.28707070221817,0.165344238215184,-13.8321765965725,1.63012293163349e-43,5.6751023922217e-43,"CDS",246,"alsS_2","2.2.1.6","COG0028","Acetolactate synthase"
"PHJJKLOP_01971",1282.33190106655,-1.89039236909029,0.0765545172662872,-24.6934137474181,1.2587258673182e-134,9.58937721819515e-134,"CDS",711,"aldC","4.1.1.5","COG3527","Alpha-acetolactate decarboxylase"
"PHJJKLOP_02011",368.915014337941,-1.05194128057847,0.110871497136835,-9.48793249612376,2.35661819830137e-21,5.84082358088932e-21,"CDS",1206,"xerC_8","","","Tyrosine recombinase XerC"
"PHJJKLOP_02065",37.8055735190529,-1.3166274270634,0.308000773305506,-4.274753640821,1.91348758518543e-05,3.10513920327652e-05,"CDS",582,"cbh_2","3.5.1.24","","Choloylglycine hydrolase"
"PHJJKLOP_02069",11545.3062194937,-1.14923463916779,0.0556959832596407,-20.6340668017359,1.35740186647601e-94,7.92214656574888e-94,"CDS",1896,"asnB","6.3.5.4","COG0367","Asparagine synthetase [glutamine-hydrolyzing] 1"
"PHJJKLOP_02071",1001.51238997998,-2.90135368492625,0.116461551521728,-24.9125453595297,5.44083162846958e-137,4.22016836674557e-136,"CDS",150,"rpmGA_2","","","50S ribosomal protein L33 1"
"PHJJKLOP_02072",1149.19613408802,-2.65909100184657,0.0853861087346103,-31.1419625657299,6.51646839131951e-213,7.65110053474926e-212,"CDS",519,"folA_1","1.5.1.3","","Dihydrofolate reductase"
